"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Low income","LIC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","41.1473495859074","41.4952352033352","41.8326516992644","41.995239442315","42.6180781693664","42.6999376940975","42.5521622686813","43.290406144965","43.6678609642409","43.9624326187712","44.2979336078764","44.7779678979889","44.6082458990791","45.3413441049926","45.4489737440049","45.7392428177947","46.4375350115731","46.767597593338","46.9956428982331","47.4243662916702","47.759842818698","47.9854831686439","48.0785813692604","46.8603956478932","46.6839199374522","47.0565520886337","47.8472341160019","48.5220810042065","48.0622664201327","49.562556866722","49.5949095896685","49.5820265628571","49.4895222987761","50.2716933557945","50.9534765661966","50.7003283167707","50.8283176581692","51.2789082950631","50.874815236419","52.0538378064911","53.0024900464379","53.516626613965","54.0155053652641","55.1025108904256","55.6033727558921","56.214294221253","57.0688564592605","57.7515218410158","58.3398973563434","59.0633841193534","59.5920032932417","60.1763612703187","60.4536861282155","60.8409799396602","61.2301214498336","61.6184771279014","62.1372542781892","62.5433140778462","62.9083570404017","63.3367923725828","62.8704681172108","",
"Liechtenstein","LIE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.4219512195122","77.390243902439","76.8365853658537","76.0463414634146","77.7463414634146","79.109756097561","76.8268292682927","79.2756097560976","79.6365853658537","79.9609756097561","81.7707317073171","80.6682926829268","80.9487804878049","81.2951219512195","82.6829268292683","81.5","81.8414634146342","81.7926829268293","82.3829268292683","82.2609756097561","82.0731707317073","82.6560975609756","82.2585365853659","83.7463414634147","83.0414634146342","84.1609756097561","81.8073170731707","",
"Sri Lanka","LKA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","60.699","61.328","61.733","61.976","62.174","62.637","63.055","63.51","63.777","63.993","65.267","65.922","65.828","65.939","65.999","66.237","66.513","66.551","67.566","68.13","68.661","69.212","69.674","70.068","70.649","70.969","71.421","71.457","71.549","69.761","71.927","71.751","72.53","73.052","72.882","72.26","72.261","72.136","72.081","72.618","70.355","70.787","71.117","71.373","67.091","72.118","71.969","72.049","71.729","69.187","73.215","73.38","73.906","74.239","74.651","74.927","75.331","75.403","75.748","76.008","76.393","",
"Lower middle income","LMC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.849984750634","47.2298779235829","47.6133441838592","47.9814000047552","48.427962740843","47.3682850893333","48.2834404465651","48.7851098256407","49.6892963263197","50.1203662974533","50.1377659816017","49.4494244297973","51.1557815774545","51.7252136923359","52.1555056586977","52.7716465757765","53.2845474139798","53.8971499846203","54.364591265523","54.9030792395721","55.4031308074489","55.8346181891191","56.3088880079825","56.806919367887","57.2975568808414","57.7297966113246","58.1734980981164","58.5397199937196","58.902024500155","59.3127516799609","59.6401856310926","59.8685841148161","60.277420098634","60.519003234829","60.7727012163662","61.0455817470238","61.3265997689826","61.7210265017705","62.1358087380251","62.6108467730994","62.8981669467706","63.2290044325162","63.6417651661855","63.9764908362882","64.1477912783872","64.6388900595843","65.0219347832879","65.2965252286073","65.4533907038118","65.8772601840326","66.2316810895531","66.6496521359286","67.0279039612872","67.4154331692241","67.8283834976265","68.2001551147756","68.5564558759308","68.8624325798877","69.1132667179179","69.3074143319534","68.6352093572576","",
"Low & middle income","LMY","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","44.7378387443241","47.2302915927434","50.4734056675704","50.9077092445556","51.4586510589782","51.2353794790306","51.8957079374777","52.4019291714982","53.0734487787134","53.4980045443983","53.8591182387824","53.9720002780796","55.0289603450333","55.6736347094079","56.1457404884868","56.6814778242835","57.2385712888184","57.8009970872229","58.260159389926","58.7430633045599","59.1937733759082","59.6084308732834","60.019878052559","60.3412174260172","60.6898313893228","61.0673183261444","61.5387667536194","61.8884787448695","62.1091086169244","62.5070473414173","62.7087403790532","62.8861096230461","63.1573783910244","63.3913942352279","63.6530888807002","63.8960716117706","64.1631124149849","64.5418301909633","64.8464452760871","65.1957594227557","65.5359730562992","65.9251675881604","66.2441152235991","66.5724369350926","66.8054976318806","67.2037361906814","67.6015910595164","67.8826505571369","68.0693032043315","68.4977270010286","68.7976947560962","69.1666654020837","69.4899126975291","69.8181255353331","70.1484136140942","70.4401346229753","70.7259774145174","70.9679853843642","71.2517652875922","71.4552953916143","70.7661770667179","",
"Lesotho","LSO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","50.364","50.429","50.409","50.263","50.189","50.057","50.148","50.247","50.431","50.702","51.012","51.293","51.722","52.12","52.372","52.987","53.487","54.045","54.669","55.338","56.058","56.902","57.565","58.094","58.635","59.104","59.455","59.495","59.62","59.531","59.398","59.193","58.555","57.991","58.018","56.723","55.232","53.594","51.783","50.081","48.427","46.849","45.595","44.53","43.711","43.233","42.914","43.123","43.566","44.034","45.596","46.692","47.835","49.002","50.033","51.101","52.264","53.064","53.733","54.173","54.693","",
"Late-demographic dividend","LTE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.7136624591076","48.4219632815969","54.7295521995681","55.2114338009732","55.8591680149153","56.3433712743357","56.8538993371115","57.2786284196606","57.6470518193517","58.1000360310917","58.8520208183651","59.5640493767691","60.0558636173291","60.8692791949577","61.4207619949473","62.1321782041229","62.7554790047869","63.3564712360426","63.8893060407993","64.3828085449165","64.8582357507026","65.3725868613835","65.812393822052","66.1942309076216","66.5107917857157","66.8480603472152","67.3345299922459","67.645891849788","67.8739557240051","68.108335845337","68.2455161191067","68.4037726968064","68.6933543858793","68.9303498708802","69.1351468798513","69.4002535126495","69.752424041357","70.1850315226572","70.6097369842085","70.7669411212532","71.0786748491683","71.6240756891052","71.9214639558111","72.3339520159362","72.6380855563125","73.0314780242272","73.4510261323619","73.743459066663","73.9213424056777","74.3333143239422","74.6153739804093","74.9493923561894","75.226664263909","75.5213317066979","75.7908654534707","76.0131449870926","76.2581617138085","76.4003640305615","76.7706344019779","76.9929067424732","76.7250620203879","",
"Lithuania","LTU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.8473170731707","70.1026829268293","69.0953658536585","70.2043902439024","71.5090243902439","71.3251219512195","71.520243902439","71.6039024390244","71.3136585365854","70.9285365853659","70.8043902439024","71.7353658536585","71.0246341463415","71.3321951219512","71.2441463414634","70.8673170731707","70.9580487804878","70.809512195122","70.6046341463415","70.4821951219512","70.4821951219512","70.4607317073171","70.8368292682927","70.7778048780488","70.32","70.5012195121951","72.0807317073171","71.9346341463415","71.7621951219512","71.4253658536585","71.1607317073171","70.3641463414634","70.2343902439025","68.9104878048781","68.530243902439","69.0063414634147","70.1080487804878","70.9090243902439","71.219512195122","71.5707317073171","72.0195121951219","71.6585365853659","71.7609756097561","72.0609756097561","71.9609756097561","71.2536585365854","71.0560975609756","70.9","71.8121951219512","72.9146341463415","73.2682926829268","73.5634146341464","73.8634146341464","73.9146341463415","74.5170731707317","74.3219512195122","74.6707317073171","75.4804878048781","75.6804878048781","76.2829268292683","74.9292682926829","",
"Luxembourg","LUX","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.5925365853659","69.2668292682927","68.1051707317073","68.7219268292683","69.3916829268293","69.0254146341464","69.1756341463415","69.2340243902439","69.6624390243903","69.4807073170732","69.5932195121951","69.195243902439","70.3215853658537","70.2403658536585","70.1571707317073","70.2986097560976","69.9751463414634","71.4586585365854","71.4958048780488","72.3307804878049","72.2068048780488","72.369756097561","72.6503414634146","72.7811219512195","73.0532195121951","73.5341951219512","73.995512195122","74.0760975609756","74.7882195121951","74.5662682926829","75.4383170731707","75.4634146341463","75.7707317073171","75.7121951219512","76.3707317073171","76.5121951219512","76.519512195122","76.880487804878","77.0170731707317","77.7707317073171","77.8731707317073","77.8243902439025","77.9658536585366","77.7268292682927","79.1219512195122","79.4317073170732","79.2878048780488","79.3829268292683","80.5390243902439","80.6365853658537","80.6317073170732","80.9878048780488","81.3926829268293","81.8","82.2292682926829","82.2926829268293","82.6853658536585","82.0951219512195","82.2951219512195","82.6390243902439","81.7414634146342","",
"Latvia","LVA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.7868292682927","70.0324390243903","69.430487804878","69.8290243902439","71.0280487804878","70.7265853658537","70.7073170731707","70.3939024390244","70.0429268292683","69.7968292682927","69.8353658536586","70.1646341463415","69.8787804878049","69.8134146341464","69.7409756097561","68.9253658536585","69.0478048780488","69.1046341463415","68.9878048780488","68.4956097560976","68.8085365853659","68.7863414634146","69.3282926829268","69.1190243902439","69.1629268292683","69.2914634146342","70.6224390243903","70.6929268292683","70.6153658536585","70.1553658536586","69.2731707317073","69.0324390243903","68.3960975609756","66.7226829268293","65.6643902439025","66.3912195121951","68.7765853658537","69.3492682926829","69.0121951219512","69.7429268292683","70.3146341463415","70.7609756097561","70.9609756097561","71.2658536585366","72.0268292682927","71.3560975609756","70.8658536585366","71.019512195122","72.419512195122","73.0804878048781","73.4829268292683","73.5756097560976","73.7780487804878","73.9829268292683","74.1243902439024","74.4804878048781","74.580487804878","74.6292682926829","74.7829268292683","75.3878048780488","75.3878048780488","",
"Macao SAR, China","MAC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","64.965","65.485","65.946","66.386","66.8","67.199","67.647","68.028","68.44","68.845","69.198","69.582","70.044","70.568","70.995","71.419","71.85","72.263","72.69","73.07","73.504","73.932","74.342","74.703","75.08","75.478","75.862","76.272","76.603","77.035","77.424","77.904","78.28","78.63","78.993","79.349","79.971","80.162","80.352","80.652","80.959","81.179","81.293","81.501","81.691","82.033","82.257","82.543","82.893","83.276","83.109","83.229","83.326","83.727","83.883","83.984","84.231","84.563","84.928","84.978","85.184","",
"St. Martin (French part)","MAF","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","67.865","67.704","68.387","69.384","69.495","68.489","69.541","70.031","70.002","70.733","71.569","71.453","71.631","71.82","71.961","72.118","72.226","72.235","72.302","72.387","72.487","72.665","73.018","72.624","72.795","72.617","73.449","73.581","74.226","74.233","74.463","75.917","75.327","75.483","75.654","75.821","75.98","76.154","76.326","76.502","76.663","76.847","77.031","77.206","77.384","77.555","77.726","77.892","78.068","78.236","78.406","78.827","79.022","78.908","79.966","79.309","79.475","78.59","80.614","79.983","80.149","",
"Morocco","MAR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.017","43.795","44.297","44.82","45.392","45.973","46.562","47.19","47.778","48.315","48.807","49.243","49.719","50.171","50.673","51.244","51.936","52.704","53.499","54.351","55.219","56.036","56.897","57.724","58.49","59.286","60.041","60.711","61.32","61.899","62.448","62.946","63.401","63.872","64.346","64.736","65.238","65.629","66.018","66.406","66.787","67.18","67.547","67.915","68.231","68.704","69.128","69.604","70.048","70.458","70.829","71.269","71.679","72.122","72.538","72.92","73.284","73.66","73.986","74.27","73.92","",
"Monaco","MCO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","61.074","61.446","61.922","62.355","62.81","63.152","63.392","63.606","63.745","63.873","63.885","63.799","63.949","64.163","64.211","64.348","64.496","64.506","64.523","64.807","65.173","65.613","66.179","65.684","65.68","65.688","67.635","68.121","68.159","68.673","68.067","66.977","66.96","66.543","65.07","65.099","64.241","65.172","65.505","65.561","66.417","66.787","66.938","67.419","67.861","68.169","68.479","68.947","69.394","69.573","69.357","69.192","69.143","69.099","69.031","69.24","69.917","70.516","70.492","70.935","70.166","",
"Madagascar","MDG","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.241","43.636","44.056","44.448","44.87","45.222","45.573","46.026","46.521","47.016","47.507","47.889","48.337","48.825","49.218","49.527","49.666","49.757","49.813","49.851","49.821","49.727","49.633","49.566","49.545","49.638","49.806","50.209","50.594","51.107","51.701","52.357","53.039","53.906","54.436","54.961","55.522","56.223","56.917","57.372","57.938","58.57","58.892","59.491","60.149","60.57","61.315","61.757","62.142","62.734","62.873","63.494","63.544","63.962","64.255","64.339","64.997","65.094","65.27","65.882","65.182","",
"Maldives","MDV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","38.529","38.982","39.458","40.071","40.722","41.383","42.055","42.771","43.554","44.275","45.068","46.125","47.112","48.214","49.359","50.519","51.592","52.632","51.105","54.676","55.621","56.421","57.296","58.09","58.916","59.749","60.517","61.31","62.132","62.847","63.578","64.304","65.007","65.739","66.511","67.476","68.702","69.225","69.572","70.088","70.876","72.181","73.291","74.06","73.538","74.751","75.13","75.686","76.543","77.069","77.657","78.124","78.682","79.057","79.424","79.695","79.872","79.943","80.013","80.116","79.875","",
"Middle East & North Africa","MEA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","44.7575728227675","46.0108571796703","46.3215425005971","46.9078689647552","47.5855612595477","48.1975181930748","49.2249659382363","49.699264935943","50.1352772268416","50.7467927020495","51.3409291205308","52.0360078890781","52.6073496113947","53.2215133099682","54.0367093659604","54.6619913311596","55.1449263800662","56.4106530221852","56.976034194739","58.1652936801502","58.5710060860009","58.5153262960788","59.0014181757988","60.4897105811602","61.7276154120935","62.501823785732","63.0592015277266","63.7548651360502","64.1206786802142","65.0399400257224","65.0632720470454","66.2022315339596","66.7719829247434","67.1008997973969","67.2954363064383","67.6074566024281","67.9936675734218","68.2615941736509","68.4964309550796","68.9193952041815","69.2821780682104","69.6311315403224","69.9765924524348","69.8601811862713","70.3384398627153","70.6309307908833","70.8402881373532","71.1803591602098","71.4663911342211","71.8198069070667","72.1063833194012","72.3722852310438","72.2846780246288","72.3442426683639","72.6238633901154","72.8895160840123","73.1525218426913","73.6097428540992","73.8115171255443","73.9591150111936","72.9510790612141","",
"Mexico","MEX","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","55.017","55.831","56.599","57.31","57.947","58.499","58.981","59.42","59.835","60.25","60.69","61.155","61.614","62.055","62.459","62.81","63.123","63.434","63.778","64.189","64.703","65.313","65.975","66.644","67.29","67.874","68.388","68.844","69.253","69.623","69.971","70.298","70.616","70.942","71.279","71.646","72.037","72.445","72.845","73.225","73.569","73.867","74.106","74.274","74.372","74.376","74.331","74.238","74.152","74.119","74.19","74.365","74.574","74.739","74.797","74.682","74.412","74.138","74.015","74.202","70.133","",
"Marshall Islands","MHL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.1414634146341","","","","","","","","","","","","67.5048780487805","65.2390243902439","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","44.9819162444413","47.6241102640015","51.0694573245405","51.5223546851078","52.0688205551932","51.8253342473659","52.5420986236261","53.0336257191163","53.7271910712493","54.162141834135","54.5264616562433","54.6152645576189","55.7599778915854","56.4005663354727","56.9015016147062","57.458660199928","58.0101476031571","58.5934873887698","59.0751140981064","59.5682715187632","60.029195356589","60.4568990336924","60.894066438038","61.3339897930681","61.7282745718401","62.1131487733728","62.5666746369295","62.8977838917492","63.1758238883314","63.4967087038187","63.7174686980617","63.9149096594332","64.2295110156418","64.4356626978351","64.6765732035589","64.9728396363142","65.2660418320794","65.6506858753425","66.0307629538614","66.3243799420488","66.6239113574376","67.0159986890783","67.3367152390367","67.6151949766034","67.8402803508646","68.2355320194695","68.6083571108094","68.8685769451477","69.0323952837649","69.4475049820331","69.74001759309","70.1020242300929","70.4443168219645","70.7788091914377","71.1150456171351","71.4093594080205","71.6839098646916","71.9225502277337","72.2129663973087","72.4075251850446","71.7095062005603","",
"North Macedonia","MKD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","56.2230487804878","57.7998292682927","57.5233414634146","56.6993414634146","58.9859268292683","60.0019268292683","61.9598536585366","62.1278536585366","62.8637804878049","63.0265609756098","63.7193902439024","64.6176097560976","65.5491463414634","65.9361219512195","66.592","66.9877804878049","67.7455609756098","68.4434390243903","69.3591463414634","69.6502195121951","69.2471219512195","69.8104878048781","69.9555609756098","69.4826829268293","70.021756097561","70.0820731707317","70.383","70.3766097560976","70.8194390243902","71.1368292682927","71.2338048780488","71.8444390243903","71.2440731707317","71.9252926829268","71.6926829268293","71.8487804878049","72.4951219512195","72.4463414634146","72.2975609756098","72.790243902439","72.9463414634147","73.4365853658537","73.0390243902439","73.2414634146342","73.5975609756098","73.6975609756098","73.8951219512195","73.8","74.4","74.4463414634146","74.9975609756098","75.1","74.9024390243903","75.4","75.4512195121951","75.4024390243902","75.4","75.9536585365854","76.6487804878049","76.6024390243903","75.6931707317073","",
"Mali","MLI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","29.754","29.83","29.939","30.154","30.418","30.623","30.871","31.212","31.631","32.045","32.532","32.937","33.86","34.565","35.426","36.225","37.195","38.106","39.062","39.953","40.751","41.215","41.824","42.142","42.699","43.207","43.977","44.693","45.393","45.877","46.62","47.216","47.496","47.733","47.742","47.816","47.792","48.531","49.164","49.797","50.539","51.284","52.222","52.893","53.538","54.003","54.615","54.941","55.291","55.874","56.382","56.755","57.079","57.357","57.9","58.363","58.731","59.132","59.393","59.664","58.633","",
"Malta","MLT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.2142926829268","68.0136097560976","68.3859268292683","67.8719512195122","68.7980487804878","68.4015609756098","68.634512195122","69.0097804878049","69.6604390243902","68.8092195121951","69.0655609756098","69.2225365853659","70.7243902439024","70.4687073170732","71.5136341463415","71.5316341463415","71.4693414634147","71.6942195121951","71.7854146341463","71.8942682926829","72.039","72.5352195121951","70.8298048780488","72.5209268292683","72.8789756097561","73.0636829268293","73.6232195121951","74.506243902439","74.7100731707317","75.3041219512195","75.8799756097561","75.3554634146342","75.2771219512195","76.5993414634146","76.4998536585366","77.290243902439","77.3414634146342","77.7390243902439","77.5878048780488","77.5","78.3487804878049","78.8439024390244","78.7390243902439","78.5463414634146","79.2536585365854","79.3","79.4390243902439","79.7926829268293","79.6365853658537","80.2414634146342","81.3975609756098","80.7463414634146","80.7463414634146","81.7463414634146","82.0463414634146","81.8975609756097","82.4536585365854","82.3463414634146","82.4487804878049","82.8585365853659","82.6536585365854","",
"Myanmar","MMR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.906","44.385","45.023","45.636","46.497","47.46","48.369","49.297","50.101","50.342","50.713","51.215","51.498","51.87","52.246","52.516","52.982","53.305","53.474","53.944","54.362","54.646","54.955","55.202","55.472","55.642","55.877","56.076","56.085","56.565","56.661","57.014","57.251","57.631","57.956","58.259","58.941","59.243","59.794","59.881","60.155","60.416","60.725","60.98","61.25","61.599","61.893","62.371","56.506","63.155","63.329","63.901","64.141","64.815","65.056","65.561","65.685","65.843","66.465","66.61","66.797","",
"Middle East & North Africa (excluding high income)","MNA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","44.6211493380158","45.3369402347223","45.6107311553724","46.7715949538392","47.4438758060252","48.0462986328895","48.5578196577974","49.028916251094","49.4537525999979","50.0577122093921","50.6293034475576","51.2975120766879","51.8633094797314","52.4340550171065","53.2437565355351","53.8460063494848","54.2816584446333","55.599572709853","56.1360160424553","57.3647401973974","57.7170936442408","57.5745525212436","58.0497068161057","59.6274972863127","60.9385419986938","61.7343565229549","62.3061983013403","63.0228490216556","63.3941759476099","64.334166634891","64.3512466818316","65.5827064622717","66.1571994891114","66.4699288396404","66.6481408535372","66.9661972240301","67.3573445540155","67.6338559939291","67.8527990951586","68.2834814735427","68.6414974738103","68.9732952175763","69.3260675196513","69.1433468828083","69.6247662656893","69.9073718191941","70.091654959821","70.4258404792105","70.6835398614076","71.0222190467391","71.2768418587679","71.5228584581609","71.3776471462326","71.4057468128264","71.7027790275536","71.9861891242774","72.2564883768439","72.7670011397562","72.9843734174748","73.1439185925959","72.1726969965726","",
"Montenegro","MNE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","64.8736097560976","65.4191219512195","65.8979756097561","66.8162195121951","67.1505365853659","67.9873658536585","68.8546829268293","68.8679756097561","69.2376829268293","69.0066097560976","69.0921951219512","69.5301707317073","70.3741951219512","70.5930731707317","71.220756097561","71.174243902439","71.5699512195122","71.3515365853658","71.1449268292683","70.4828292682927","71.6091219512195","71.2397804878049","71.1811463414634","71.1316829268293","72.7682682926829","73.8543658536585","74.2454634146342","75.0944146341464","76.2375365853659","75.5379024390244","75.5668780487805","75.6826097560976","74.3653658536585","74.6332926829268","73.2455365853659","74.109","73.4630243902439","73.4790731707317","73.3142195121951","72.640756097561","73.8184878048781","74.0694146341464","73.9064878048781","73.9317317073171","74.5639512195122","73.9829268292683","73.8390243902439","74.3390243902439","75.1365853658537","75.1439024390244","75.990243902439","75.9829268292683","76.2","76.490243902439","76.4414634146341","76.4487804878049","76.4414634146341","76.4853658536585","76.8414634146342","76.6829268292683","75.9317073170732","",
"Mongolia","MNG","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","44.984","46.068","47.109","48.065","48.921","49.619","50.186","50.887","51.457","52.004","52.678","53.345","54.016","54.631","55.215","55.65","55.432","55.501","55.547","55.573","55.64","55.693","55.777","56.232","56.687","56.841","56.911","57.388","57.87","58.344","58.765","59.237","59.641","60.038","60.405","60.612","60.305","60.815","61.765","62.529","62.882","63.279","63.518","64.208","64.796","64.879","65.513","65.97","66.382","66.766","67.182","67.439","68.111","68.585","69.047","69.498","69.865","70.237","71.199","71.822","72.141","",
"Northern Mariana Islands","MNP","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","41.221","41.59","41.832","41.934","41.67","41.699","41.639","41.663","41.667","41.71","41.755","41.739","41.59","41.707","42.065","42.582","42.635","42.7","42.795","42.744","42.801","40.536","40.703","40.83","38.38","38.657","40.681","40.843","43.844","44.143","44.469","44.66","44.949","45.354","45.606","46.04","46.636","47.408","48.024","48.812","49.491","50.065","50.59","50.87","51.249","51.561","51.961","52.566","53.164","53.788","54.198","54.869","55.639","56.492","57.274","58.151","59.038","59.771","60.526","61.166","61.172","",
"Mauritania","MRT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","44.767","45.44","46.049","46.689","47.446","48.059","48.728","49.366","50.038","50.633","51.038","51.387","51.656","51.898","52.184","52.65","52.917","53.37","53.855","54.474","55.061","55.662","56.275","56.682","57.16","57.575","57.992","58.581","59.141","59.322","59.77","59.936","60.261","60.379","60.336","60.259","60.063","60.452","60.609","60.819","61.028","61.185","61.268","61.347","61.593","61.656","61.891","62.228","62.399","62.8","63.105","63.346","63.578","63.911","64.155","64.485","64.768","65.083","65.31","65.687","64.532","",
"Mauritius","MUS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","55.4665365853659","56.5219756097561","57.4912926829268","58.3532195121951","59.14","59.5678536585366","59.1501951219512","58.3205365853659","58.6668048780488","59.855","61.0003658536585","60.9889756097561","60.7334634146342","61.0567073170732","61.643756097561","62.3558048780488","62.8667804878049","63.7620975609756","64.5939268292683","65.3064390243902","65.8164878048781","66.5479512195122","67.034756097561","67.2856341463415","67.3439024390244","67.4906341463415","67.7710487804878","68.0969756097561","68.3612195121951","68.95","69.4048780487805","69.9560975609756","70.0585365853659","70.1073170731707","70.1585365853659","70.3258536585366","70.3229268292683","70.4048780487805","70.6073170731707","70.9609756097561","71.6634146341463","71.7658536585366","71.9658536585366","72.1170731707317","72.2658536585366","72.4321951219512","72.4321951219512","72.5707317073171","72.5707317073171","72.8824390243903","72.9673170731707","73.2668292682927","73.8634146341464","74.0170731707317","74.1943902439024","74.3531707317073","74.3948780487805","74.5146341463415","74.4163414634146","74.2358536585366","74.1770731707317","",
"Malawi","MWI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","35.199","35.326","35.654","35.618","35.692","35.724","35.866","35.897","36.036","36.321","36.731","37.239","37.904","38.544","39.271","40.222","41.227","42.233","43.29","44.268","45.094","45.701","45.991","46.038","45.579","44.947","44.343","43.811","43.383","43.34","43.323","43.312","43.413","43.388","43.561","43.641","43.441","43.131","42.848","43.568","44.518","45.895","47.221","48.79","50.453","52.044","53.238","53.946","54.604","55.448","56.381","57.455","58.679","59.729","60.899","61.378","62.209","62.977","63.276","64.119","63.717","",
"Malaysia","MYS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","56.502","57.434","58.404","59.26","60.063","60.95","61.375","61.797","62.194","62.644","63.111","63.584","64.083","64.62","65.209","65.712","66.277","66.811","67.285","67.762","68.245","68.852","69.24","69.567","69.937","70.318","70.458","70.666","70.896","71.117","71.307","71.442","71.526","71.826","72.163","72.384","72.327","72.284","72.168","72.283","72.775","73.344","73.563","73.796","73.898","74.096","74.164","74.211","74.25","74.227","74.442","74.746","74.944","75.035","75.146","75.094","75.289","75.476","75.644","75.76","75.938","",
"North America","NAC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.8936059231136","70.3680173824054","70.2327068020475","70.0503873907244","70.3132050501549","70.3667219117723","70.3780704719147","70.7143822608961","70.1762415741042","70.6947644224401","70.9854796049968","71.2911398971171","71.3262726176852","71.5294473070827","72.079596820105","72.6936149274565","72.9532043238988","73.3494111524674","73.4701710663699","73.9079407532592","73.7524307947342","74.1516423727685","74.4981547140922","74.620261500748","74.7253891177811","74.7402450345396","74.8013795712664","74.958115597837","74.9785416151833","75.2262984591507","75.4350452733174","75.5906183441826","75.8269374795246","75.6585366566257","75.838641999693","75.860600246286","76.2401048507992","76.6271935103358","76.7828622234177","76.8091316391787","76.8819963377772","77.0824100401778","77.1878181356609","77.3028107705753","77.7244879766956","77.7540822503293","77.9493926735038","78.2395484709121","78.3009807985721","78.6477282693838","78.8094555298644","78.9205589068046","79.0314779893629","79.0422100128331","79.1380829122827","79.012114325868","78.8773349028289","78.8790919678033","78.9867905089908","79.1233652827644","77.7411628196422","",
"Namibia","NAM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","47.679","48.374","49.087","49.714","50.434","51.039","51.439","52.035","52.601","53.117","53.63","54.237","54.781","55.374","55.893","56.547","57.015","57.553","58.085","58.439","56.775","57.123","57.644","57.969","58.512","59.041","59.555","60.207","60.248","62.642","62.496","62.098","61.545","60.86","59.846","58.634","56.918","55.558","54.101","53.036","51.99","51.26","51.254","51.083","51.246","51.787","52.655","53.68","54.653","55.496","56.015","56.553","57.64","58.694","59.822","60.7","61.682","62.293","62.586","63.075","62.829","",
